idx,sen,sur,case,gap,per,comp,order.gap,order.comp
2257,It was [MASK] who missed her.,11.120098,NOM,subj,1st-plr,who,2,2
2258,It was [MASK] who love her.,6.8339562,NOM,subj,1st-plr,who,2,2
2259,It was [MASK] who like her.,6.6735067,NOM,subj,1st-plr,who,2,2
2260,It was [MASK] who injured her.,9.752059,NOM,subj,1st-plr,who,2,2
2261,It was [MASK] who hurt her.,10.982538,NOM,subj,1st-plr,who,2,2
2262,It was [MASK] who hit her.,13.739291,NOM,subj,1st-plr,who,2,2
2263,It was [MASK] who heard her.,13.826811,NOM,subj,1st-plr,who,2,2
2264,It was [MASK] who hate her.,7.7926674,NOM,subj,1st-plr,who,2,2
2265,It was [MASK] who greeted her.,15.702632,NOM,subj,1st-plr,who,2,2
2266,It was [MASK] who found her.,8.690757,NOM,subj,1st-plr,who,2,2
2267,It was [MASK] who feared her.,12.391194,NOM,subj,1st-plr,who,2,2
2268,It was [MASK] who drew her.,13.391678,NOM,subj,1st-plr,who,2,2
2269,It was [MASK] who called her.,12.783389,NOM,subj,1st-plr,who,2,2
2270,It was [MASK] who avoided her.,12.073032,NOM,subj,1st-plr,who,2,2
2271,It was [MASK] who advised her.,11.66582,NOM,subj,1st-plr,who,2,2
2272,It was [MASK] who admired her.,11.746489,NOM,subj,1st-plr,who,2,2
2273,It is [MASK] who wanted her.,8.20376,NOM,subj,1st-plr,who,2,2
2274,It is [MASK] who valued her.,7.9568586,NOM,subj,1st-plr,who,2,2
2275,It is [MASK] who trusted her.,7.582774,NOM,subj,1st-plr,who,2,2
2276,It is [MASK] who told her.,8.775194,NOM,subj,1st-plr,who,2,2
2277,It is [MASK] who taught her.,7.2613106,NOM,subj,1st-plr,who,2,2
2278,It is [MASK] who stroke her.,5.751542,NOM,subj,1st-plr,who,2,2
2279,It is [MASK] who sent her.,7.3203244,NOM,subj,1st-plr,who,2,2
2280,It is [MASK] who saw her.,8.15837,NOM,subj,1st-plr,who,2,2
2281,It is [MASK] who respected her.,7.04462,NOM,subj,1st-plr,who,2,2
2282,It is [MASK] who pushed her.,8.867434,NOM,subj,1st-plr,who,2,2
2283,It is [MASK] who pulled her.,9.146919,NOM,subj,1st-plr,who,2,2
2284,It is [MASK] who pressed her.,9.475959,NOM,subj,1st-plr,who,2,2
2285,It is [MASK] who praised her.,8.145418,NOM,subj,1st-plr,who,2,2
2286,It is [MASK] who painted her.,11.042679,NOM,subj,1st-plr,who,2,2
2287,It is [MASK] who noticed her.,9.719541,NOM,subj,1st-plr,who,2,2
2288,It is [MASK] who needed her.,7.0124874,NOM,subj,1st-plr,who,2,2
2289,It is [MASK] who missed her.,7.6282187,NOM,subj,1st-plr,who,2,2
2290,It is [MASK] who love her.,5.2179008,NOM,subj,1st-plr,who,2,2
2291,It is [MASK] who like her.,4.154691,NOM,subj,1st-plr,who,2,2
2292,It is [MASK] who injured her.,11.6354685,NOM,subj,1st-plr,who,2,2
2293,It is [MASK] who hurt her.,7.3663015,NOM,subj,1st-plr,who,2,2
2294,It is [MASK] who hit her.,10.220358,NOM,subj,1st-plr,who,2,2
2295,It is [MASK] who heard her.,8.631844,NOM,subj,1st-plr,who,2,2
2296,It is [MASK] who hate her.,5.789509,NOM,subj,1st-plr,who,2,2
2297,It is [MASK] who greeted her.,9.968585,NOM,subj,1st-plr,who,2,2
2298,It is [MASK] who found her.,6.330374,NOM,subj,1st-plr,who,2,2
2299,It is [MASK] who feared her.,6.9653068,NOM,subj,1st-plr,who,2,2
2300,It is [MASK] who drew her.,8.366966,NOM,subj,1st-plr,who,2,2
2301,It is [MASK] who called her.,8.887507,NOM,subj,1st-plr,who,2,2
2302,It is [MASK] who avoided her.,7.658395,NOM,subj,1st-plr,who,2,2
2303,It is [MASK] who advised her.,8.752612,NOM,subj,1st-plr,who,2,2
2304,It is [MASK] who admired her.,7.626933,NOM,subj,1st-plr,who,2,2
2305,It was [MASK] who wanted her.,18.080885,NOM,subj,1st-sing,who,2,2
2306,It was [MASK] who valued her.,18.30255,NOM,subj,1st-sing,who,2,2
2307,It was [MASK] who trusted her.,17.370646,NOM,subj,1st-sing,who,2,2
2308,It was [MASK] who told her.,16.081686,NOM,subj,1st-sing,who,2,2
2309,It was [MASK] who taught her.,16.615719,NOM,subj,1st-sing,who,2,2
2310,It was [MASK] who stroke her.,17.142076,NOM,subj,1st-sing,who,2,2
2311,It was [MASK] who sent her.,15.721637,NOM,subj,1st-sing,who,2,2
2312,It was [MASK] who saw her.,16.495459,NOM,subj,1st-sing,who,2,2
2313,It was [MASK] who respected her.,17.670444,NOM,subj,1st-sing,who,2,2
2314,It was [MASK] who pushed her.,16.744612,NOM,subj,1st-sing,who,2,2
2315,It was [MASK] who pulled her.,16.398457,NOM,subj,1st-sing,who,2,2
2316,It was [MASK] who pressed her.,16.23847,NOM,subj,1st-sing,who,2,2
2317,It was [MASK] who praised her.,16.645914,NOM,subj,1st-sing,who,2,2
2318,It was [MASK] who painted her.,16.248377,NOM,subj,1st-sing,who,2,2
2319,It was [MASK] who noticed her.,16.313656,NOM,subj,1st-sing,who,2,2
2320,It was [MASK] who needed her.,17.946463,NOM,subj,1st-sing,who,2,2
2321,It was [MASK] who missed her.,16.77493,NOM,subj,1st-sing,who,2,2
2322,It was [MASK] who loves her.,16.470781,NOM,subj,1st-sing,who,2,2
2323,It was [MASK] who likes her.,16.26977,NOM,subj,1st-sing,who,2,2
2324,It was [MASK] who injured her.,15.656866,NOM,subj,1st-sing,who,2,2
2325,It was [MASK] who hurt her.,16.729958,NOM,subj,1st-sing,who,2,2
2326,It was [MASK] who hit her.,16.17148,NOM,subj,1st-sing,who,2,2
2327,It was [MASK] who heard her.,16.198395,NOM,subj,1st-sing,who,2,2
2328,It was [MASK] who hates her.,16.292042,NOM,subj,1st-sing,who,2,2
2329,It was [MASK] who greeted her.,15.494296,NOM,subj,1st-sing,who,2,2
2330,It was [MASK] who found her.,17.03302,NOM,subj,1st-sing,who,2,2
2331,It was [MASK] who feared her.,18.493488,NOM,subj,1st-sing,who,2,2
2332,It was [MASK] who drew her.,16.345411,NOM,subj,1st-sing,who,2,2
2333,It was [MASK] who called her.,14.9975195,NOM,subj,1st-sing,who,2,2
2334,It was [MASK] who avoided her.,16.988598,NOM,subj,1st-sing,who,2,2
2335,It was [MASK] who advised her.,16.130903,NOM,subj,1st-sing,who,2,2
2336,It was [MASK] who admired her.,17.860996,NOM,subj,1st-sing,who,2,2
2337,It is [MASK] who wanted her.,17.942692,NOM,subj,1st-sing,who,2,2
2338,It is [MASK] who valued her.,18.097334,NOM,subj,1st-sing,who,2,2
2339,It is [MASK] who trusted her.,17.465122,NOM,subj,1st-sing,who,2,2
2340,It is [MASK] who told her.,16.139894,NOM,subj,1st-sing,who,2,2
2341,It is [MASK] who taught her.,17.176758,NOM,subj,1st-sing,who,2,2
2342,It is [MASK] who stroke her.,17.963366,NOM,subj,1st-sing,who,2,2
2343,It is [MASK] who sent her.,16.613028,NOM,subj,1st-sing,who,2,2
2344,It is [MASK] who saw her.,16.263597,NOM,subj,1st-sing,who,2,2
2345,It is [MASK] who respected her.,17.520805,NOM,subj,1st-sing,who,2,2
2346,It is [MASK] who pushed her.,17.024128,NOM,subj,1st-sing,who,2,2
2347,It is [MASK] who pulled her.,16.827389,NOM,subj,1st-sing,who,2,2
2348,It is [MASK] who pressed her.,16.35965,NOM,subj,1st-sing,who,2,2
2349,It is [MASK] who praised her.,16.03413,NOM,subj,1st-sing,who,2,2
2350,It is [MASK] who painted her.,14.810381,NOM,subj,1st-sing,who,2,2
2351,It is [MASK] who noticed her.,15.785144,NOM,subj,1st-sing,who,2,2
2352,It is [MASK] who needed her.,17.384129,NOM,subj,1st-sing,who,2,2
2353,It is [MASK] who missed her.,16.43747,NOM,subj,1st-sing,who,2,2
2354,It is [MASK] who loves her.,16.517082,NOM,subj,1st-sing,who,2,2
2355,It is [MASK] who likes her.,17.028366,NOM,subj,1st-sing,who,2,2
2356,It is [MASK] who injured her.,13.685307,NOM,subj,1st-sing,who,2,2
2357,It is [MASK] who hurt her.,17.208157,NOM,subj,1st-sing,who,2,2
2358,It is [MASK] who hit her.,15.756043,NOM,subj,1st-sing,who,2,2
2359,It is [MASK] who heard her.,15.957659,NOM,subj,1st-sing,who,2,2
2360,It is [MASK] who hates her.,16.213146,NOM,subj,1st-sing,who,2,2
2361,It is [MASK] who greeted her.,14.660896,NOM,subj,1st-sing,who,2,2
2362,It is [MASK] who found her.,16.363516,NOM,subj,1st-sing,who,2,2
2363,It is [MASK] who feared her.,18.083492,NOM,subj,1st-sing,who,2,2
2364,It is [MASK] who drew her.,17.000559,NOM,subj,1st-sing,who,2,2
2365,It is [MASK] who called her.,14.941122,NOM,subj,1st-sing,who,2,2
2366,It is [MASK] who avoided her.,17.144365,NOM,subj,1st-sing,who,2,2
2367,It is [MASK] who advised her.,15.571303,NOM,subj,1st-sing,who,2,2
2368,It is [MASK] who admired her.,17.80567,NOM,subj,1st-sing,who,2,2
2369,It was [MASK] who wanted her.,8.369217,NOM,subj,3rd-plr,who,2,2
2370,It was [MASK] who valued her.,7.446541,NOM,subj,3rd-plr,who,2,2
2371,It was [MASK] who trusted her.,8.131192,NOM,subj,3rd-plr,who,2,2
2372,It was [MASK] who told her.,11.08041,NOM,subj,3rd-plr,who,2,2
2373,It was [MASK] who taught her.,7.6970186,NOM,subj,3rd-plr,who,2,2
2374,It was [MASK] who stroke her.,2.1793516,NOM,subj,3rd-plr,who,2,2
2375,It was [MASK] who sent her.,7.904457,NOM,subj,3rd-plr,who,2,2
2376,It was [MASK] who saw her.,9.918675,NOM,subj,3rd-plr,who,2,2
2377,It was [MASK] who respected her.,7.222912,NOM,subj,3rd-plr,who,2,2
2378,It was [MASK] who pushed her.,9.018283,NOM,subj,3rd-plr,who,2,2
2379,It was [MASK] who pulled her.,10.219058,NOM,subj,3rd-plr,who,2,2
2380,It was [MASK] who pressed her.,9.956152,NOM,subj,3rd-plr,who,2,2
2381,It was [MASK] who praised her.,8.046762,NOM,subj,3rd-plr,who,2,2
2382,It was [MASK] who painted her.,6.336986,NOM,subj,3rd-plr,who,2,2
2383,It was [MASK] who noticed her.,11.165594,NOM,subj,3rd-plr,who,2,2
2384,It was [MASK] who needed her.,8.396816,NOM,subj,3rd-plr,who,2,2
2385,It was [MASK] who missed her.,8.455199,NOM,subj,3rd-plr,who,2,2
2386,It was [MASK] who love her.,1.47152,NOM,subj,3rd-plr,who,2,2
2387,It was [MASK] who like her.,3.868184,NOM,subj,3rd-plr,who,2,2
2388,It was [MASK] who injured her.,7.64878,NOM,subj,3rd-plr,who,2,2
2389,It was [MASK] who hurt her.,7.441627,NOM,subj,3rd-plr,who,2,2
2390,It was [MASK] who hit her.,10.425771,NOM,subj,3rd-plr,who,2,2
2391,It was [MASK] who heard her.,10.746415,NOM,subj,3rd-plr,who,2,2
2392,It was [MASK] who hate her.,2.212303,NOM,subj,3rd-plr,who,2,2
2393,It was [MASK] who greeted her.,11.645224,NOM,subj,3rd-plr,who,2,2
2394,It was [MASK] who found her.,6.6107225,NOM,subj,3rd-plr,who,2,2
2395,It was [MASK] who feared her.,4.266416,NOM,subj,3rd-plr,who,2,2
2396,It was [MASK] who drew her.,8.572203,NOM,subj,3rd-plr,who,2,2
2397,It was [MASK] who called her.,10.341951,NOM,subj,3rd-plr,who,2,2
2398,It was [MASK] who avoided her.,7.4442835,NOM,subj,3rd-plr,who,2,2
2399,It was [MASK] who advised her.,9.593583,NOM,subj,3rd-plr,who,2,2
2400,It was [MASK] who admired her.,7.660183,NOM,subj,3rd-plr,who,2,2
2401,It is [MASK] who wanted her.,6.0548167,NOM,subj,3rd-plr,who,2,2
2402,It is [MASK] who valued her.,6.2632008,NOM,subj,3rd-plr,who,2,2
2403,It is [MASK] who trusted her.,6.487726,NOM,subj,3rd-plr,who,2,2
2404,It is [MASK] who told her.,8.975705,NOM,subj,3rd-plr,who,2,2
2405,It is [MASK] who taught her.,7.310206,NOM,subj,3rd-plr,who,2,2
2406,It is [MASK] who stroke her.,1.6343807,NOM,subj,3rd-plr,who,2,2
2407,It is [MASK] who sent her.,7.6878104,NOM,subj,3rd-plr,who,2,2
2408,It is [MASK] who saw her.,7.371992,NOM,subj,3rd-plr,who,2,2
2409,It is [MASK] who respected her.,5.3976393,NOM,subj,3rd-plr,who,2,2
2410,It is [MASK] who pushed her.,7.145598,NOM,subj,3rd-plr,who,2,2
2411,It is [MASK] who pulled her.,7.050025,NOM,subj,3rd-plr,who,2,2
2412,It is [MASK] who pressed her.,7.552746,NOM,subj,3rd-plr,who,2,2
2413,It is [MASK] who praised her.,6.256525,NOM,subj,3rd-plr,who,2,2
2414,It is [MASK] who painted her.,8.4243,NOM,subj,3rd-plr,who,2,2
2415,It is [MASK] who noticed her.,7.7635927,NOM,subj,3rd-plr,who,2,2
2416,It is [MASK] who needed her.,6.447324,NOM,subj,3rd-plr,who,2,2
2417,It is [MASK] who missed her.,7.054072,NOM,subj,3rd-plr,who,2,2
2418,It is [MASK] who love her.,1.0765188,NOM,subj,3rd-plr,who,2,2
2419,It is [MASK] who like her.,2.786037,NOM,subj,3rd-plr,who,2,2
2420,It is [MASK] who injured her.,8.227168,NOM,subj,3rd-plr,who,2,2
2421,It is [MASK] who hurt her.,5.583103,NOM,subj,3rd-plr,who,2,2
2422,It is [MASK] who hit her.,7.851853,NOM,subj,3rd-plr,who,2,2
2423,It is [MASK] who heard her.,7.4350986,NOM,subj,3rd-plr,who,2,2
2424,It is [MASK] who hate her.,1.4674114,NOM,subj,3rd-plr,who,2,2
2425,It is [MASK] who greeted her.,8.626433,NOM,subj,3rd-plr,who,2,2
2426,It is [MASK] who found her.,5.4853005,NOM,subj,3rd-plr,who,2,2
2427,It is [MASK] who feared her.,4.0694604,NOM,subj,3rd-plr,who,2,2
2428,It is [MASK] who drew her.,7.5243516,NOM,subj,3rd-plr,who,2,2
2429,It is [MASK] who called her.,8.287623,NOM,subj,3rd-plr,who,2,2
2430,It is [MASK] who avoided her.,6.3785915,NOM,subj,3rd-plr,who,2,2
2431,It is [MASK] who advised her.,8.638606,NOM,subj,3rd-plr,who,2,2
2432,It is [MASK] who admired her.,6.667125,NOM,subj,3rd-plr,who,2,2
2433,It was [MASK] who wanted him.,1.8249497,NOM,subj,3rd-sing-f,who,2,2
2434,It was [MASK] who valued him.,1.0786889,NOM,subj,3rd-sing-f,who,2,2
2435,It was [MASK] who trusted him.,2.1935472,NOM,subj,3rd-sing-f,who,2,2
2436,It was [MASK] who told him.,4.549527,NOM,subj,3rd-sing-f,who,2,2
2437,It was [MASK] who taught him.,2.685724,NOM,subj,3rd-sing-f,who,2,2
2438,It was [MASK] who stroke him.,4.5006876,NOM,subj,3rd-sing-f,who,2,2
2439,It was [MASK] who sent him.,3.0606306,NOM,subj,3rd-sing-f,who,2,2
2440,It was [MASK] who saw him.,4.250316,NOM,subj,3rd-sing-f,who,2,2
2441,It was [MASK] who respected him.,2.3298285,NOM,subj,3rd-sing-f,who,2,2
2442,It was [MASK] who pushed him.,2.6768265,NOM,subj,3rd-sing-f,who,2,2
2443,It was [MASK] who pulled him.,3.9549897,NOM,subj,3rd-sing-f,who,2,2
2444,It was [MASK] who pressed him.,3.8485978,NOM,subj,3rd-sing-f,who,2,2
2445,It was [MASK] who praised him.,3.1450248,NOM,subj,3rd-sing-f,who,2,2
2446,It was [MASK] who painted him.,1.9095992,NOM,subj,3rd-sing-f,who,2,2
2447,It was [MASK] who noticed him.,5.3538337,NOM,subj,3rd-sing-f,who,2,2
2448,It was [MASK] who needed him.,3.2011898,NOM,subj,3rd-sing-f,who,2,2
2449,It was [MASK] who missed him.,2.6932635,NOM,subj,3rd-sing-f,who,2,2
2450,It was [MASK] who loves him.,1.6398649,NOM,subj,3rd-sing-f,who,2,2
2451,It was [MASK] who likes him.,2.4980755,NOM,subj,3rd-sing-f,who,2,2
2452,It was [MASK] who injured him.,3.0570233,NOM,subj,3rd-sing-f,who,2,2
2453,It was [MASK] who hurt him.,2.5995917,NOM,subj,3rd-sing-f,who,2,2
2454,It was [MASK] who hit him.,4.2143655,NOM,subj,3rd-sing-f,who,2,2
2455,It was [MASK] who heard him.,5.1562905,NOM,subj,3rd-sing-f,who,2,2
2456,It was [MASK] who hates him.,2.4259248,NOM,subj,3rd-sing-f,who,2,2
2457,It was [MASK] who greeted him.,5.35692,NOM,subj,3rd-sing-f,who,2,2
2458,It was [MASK] who found him.,3.6832378,NOM,subj,3rd-sing-f,who,2,2
2459,It was [MASK] who feared him.,1.2186044,NOM,subj,3rd-sing-f,who,2,2
2460,It was [MASK] who drew him.,1.2652174,NOM,subj,3rd-sing-f,who,2,2
2461,It was [MASK] who called him.,3.7485926,NOM,subj,3rd-sing-f,who,2,2
2462,It was [MASK] who avoided him.,1.8751978,NOM,subj,3rd-sing-f,who,2,2
2463,It was [MASK] who advised him.,3.587614,NOM,subj,3rd-sing-f,who,2,2
2464,It was [MASK] who admired him.,1.506593,NOM,subj,3rd-sing-f,who,2,2
2465,It is [MASK] who wanted him.,1.5871826,NOM,subj,3rd-sing-f,who,2,2
2466,It is [MASK] who valued him.,1.6203778,NOM,subj,3rd-sing-f,who,2,2
2467,It is [MASK] who trusted him.,2.0779614,NOM,subj,3rd-sing-f,who,2,2
2468,It is [MASK] who told him.,2.784833,NOM,subj,3rd-sing-f,who,2,2
2469,It is [MASK] who taught him.,2.6998923,NOM,subj,3rd-sing-f,who,2,2
2470,It is [MASK] who stroke him.,7.1469755,NOM,subj,3rd-sing-f,who,2,2
2471,It is [MASK] who sent him.,2.8487744,NOM,subj,3rd-sing-f,who,2,2
2472,It is [MASK] who saw him.,2.2306833,NOM,subj,3rd-sing-f,who,2,2
2473,It is [MASK] who respected him.,2.4325633,NOM,subj,3rd-sing-f,who,2,2
2474,It is [MASK] who pushed him.,1.7419384,NOM,subj,3rd-sing-f,who,2,2
2475,It is [MASK] who pulled him.,2.1550226,NOM,subj,3rd-sing-f,who,2,2
2476,It is [MASK] who pressed him.,1.8605529,NOM,subj,3rd-sing-f,who,2,2
2477,It is [MASK] who praised him.,2.4855473,NOM,subj,3rd-sing-f,who,2,2
2478,It is [MASK] who painted him.,1.1495109,NOM,subj,3rd-sing-f,who,2,2
2479,It is [MASK] who noticed him.,2.4033294,NOM,subj,3rd-sing-f,who,2,2
2480,It is [MASK] who needed him.,2.9001272,NOM,subj,3rd-sing-f,who,2,2
2481,It is [MASK] who missed him.,2.2460515,NOM,subj,3rd-sing-f,who,2,2
2482,It is [MASK] who loves him.,0.9489532,NOM,subj,3rd-sing-f,who,2,2
2483,It is [MASK] who likes him.,1.4646833,NOM,subj,3rd-sing-f,who,2,2
2484,It is [MASK] who injured him.,2.4337425,NOM,subj,3rd-sing-f,who,2,2
2485,It is [MASK] who hurt him.,3.4356935,NOM,subj,3rd-sing-f,who,2,2
2486,It is [MASK] who hit him.,2.8086329,NOM,subj,3rd-sing-f,who,2,2
2487,It is [MASK] who heard him.,2.6333113,NOM,subj,3rd-sing-f,who,2,2
2488,It is [MASK] who hates him.,1.7424417,NOM,subj,3rd-sing-f,who,2,2
2489,It is [MASK] who greeted him.,2.7345614,NOM,subj,3rd-sing-f,who,2,2
2490,It is [MASK] who found him.,2.4994223,NOM,subj,3rd-sing-f,who,2,2
2491,It is [MASK] who feared him.,2.2311559,NOM,subj,3rd-sing-f,who,2,2
2492,It is [MASK] who drew him.,1.5193636,NOM,subj,3rd-sing-f,who,2,2
2493,It is [MASK] who called him.,2.2914457,NOM,subj,3rd-sing-f,who,2,2
2494,It is [MASK] who avoided him.,2.0182157,NOM,subj,3rd-sing-f,who,2,2
2495,It is [MASK] who advised him.,2.3320098,NOM,subj,3rd-sing-f,who,2,2
2496,It is [MASK] who admired him.,1.780572,NOM,subj,3rd-sing-f,who,2,2
2497,It was [MASK] who wanted her.,2.314576,NOM,subj,3rd-sing-m,who,2,2
2498,It was [MASK] who valued her.,1.3943422,NOM,subj,3rd-sing-m,who,2,2
2499,It was [MASK] who trusted her.,2.5895128,NOM,subj,3rd-sing-m,who,2,2
2500,It was [MASK] who told her.,4.5379252,NOM,subj,3rd-sing-m,who,2,2
2501,It was [MASK] who taught her.,2.5296543,NOM,subj,3rd-sing-m,who,2,2
2502,It was [MASK] who stroke her.,3.6189275,NOM,subj,3rd-sing-m,who,2,2
2503,It was [MASK] who sent her.,2.4903977,NOM,subj,3rd-sing-m,who,2,2
2504,It was [MASK] who saw her.,4.42928,NOM,subj,3rd-sing-m,who,2,2
2505,It was [MASK] who respected her.,2.820936,NOM,subj,3rd-sing-m,who,2,2
2506,It was [MASK] who pushed her.,3.4079356,NOM,subj,3rd-sing-m,who,2,2
2507,It was [MASK] who pulled her.,4.107436,NOM,subj,3rd-sing-m,who,2,2
2508,It was [MASK] who pressed her.,3.8564591,NOM,subj,3rd-sing-m,who,2,2
2509,It was [MASK] who praised her.,3.218474,NOM,subj,3rd-sing-m,who,2,2
2510,It was [MASK] who painted her.,1.7462782,NOM,subj,3rd-sing-m,who,2,2
2511,It was [MASK] who noticed her.,5.760062,NOM,subj,3rd-sing-m,who,2,2
2512,It was [MASK] who needed her.,3.4542663,NOM,subj,3rd-sing-m,who,2,2
2513,It was [MASK] who missed her.,3.1418169,NOM,subj,3rd-sing-m,who,2,2
2514,It was [MASK] who loves her.,1.8570019,NOM,subj,3rd-sing-m,who,2,2
2515,It was [MASK] who likes her.,3.2831826,NOM,subj,3rd-sing-m,who,2,2
2516,It was [MASK] who injured her.,2.435771,NOM,subj,3rd-sing-m,who,2,2
2517,It was [MASK] who hurt her.,2.6804018,NOM,subj,3rd-sing-m,who,2,2
2518,It was [MASK] who hit her.,4.1864567,NOM,subj,3rd-sing-m,who,2,2
2519,It was [MASK] who heard her.,4.8344345,NOM,subj,3rd-sing-m,who,2,2
2520,It was [MASK] who hates her.,3.4094627,NOM,subj,3rd-sing-m,who,2,2
2521,It was [MASK] who greeted her.,5.703763,NOM,subj,3rd-sing-m,who,2,2
2522,It was [MASK] who found her.,3.5854304,NOM,subj,3rd-sing-m,who,2,2
2523,It was [MASK] who feared her.,1.5885211,NOM,subj,3rd-sing-m,who,2,2
2524,It was [MASK] who drew her.,1.5140337,NOM,subj,3rd-sing-m,who,2,2
2525,It was [MASK] who called her.,3.9332018,NOM,subj,3rd-sing-m,who,2,2
2526,It was [MASK] who avoided her.,2.5409534,NOM,subj,3rd-sing-m,who,2,2
2527,It was [MASK] who advised her.,3.3261213,NOM,subj,3rd-sing-m,who,2,2
2528,It was [MASK] who admired her.,1.8703144,NOM,subj,3rd-sing-m,who,2,2
2529,It is [MASK] who wanted her.,1.0831361,NOM,subj,3rd-sing-m,who,2,2
2530,It is [MASK] who valued her.,1.0232878,NOM,subj,3rd-sing-m,who,2,2
2531,It is [MASK] who trusted her.,1.5973666,NOM,subj,3rd-sing-m,who,2,2
2532,It is [MASK] who told her.,2.2749045,NOM,subj,3rd-sing-m,who,2,2
2533,It is [MASK] who taught her.,1.7533419,NOM,subj,3rd-sing-m,who,2,2
2534,It is [MASK] who stroke her.,5.402372,NOM,subj,3rd-sing-m,who,2,2
2535,It is [MASK] who sent her.,2.0655863,NOM,subj,3rd-sing-m,who,2,2
2536,It is [MASK] who saw her.,1.4897714,NOM,subj,3rd-sing-m,who,2,2
2537,It is [MASK] who respected her.,1.5641782,NOM,subj,3rd-sing-m,who,2,2
2538,It is [MASK] who pushed her.,1.7086383,NOM,subj,3rd-sing-m,who,2,2
2539,It is [MASK] who pulled her.,1.5041248,NOM,subj,3rd-sing-m,who,2,2
2540,It is [MASK] who pressed her.,1.4380734,NOM,subj,3rd-sing-m,who,2,2
2541,It is [MASK] who praised her.,1.3656272,NOM,subj,3rd-sing-m,who,2,2
2542,It is [MASK] who painted her.,0.58767813,NOM,subj,3rd-sing-m,who,2,2
2543,It is [MASK] who noticed her.,2.3293533,NOM,subj,3rd-sing-m,who,2,2
2544,It is [MASK] who needed her.,2.3525858,NOM,subj,3rd-sing-m,who,2,2
2545,It is [MASK] who missed her.,1.668681,NOM,subj,3rd-sing-m,who,2,2
2546,It is [MASK] who loves her.,1.0887232,NOM,subj,3rd-sing-m,who,2,2
2547,It is [MASK] who likes her.,1.8989633,NOM,subj,3rd-sing-m,who,2,2
2548,It is [MASK] who injured her.,1.3365853,NOM,subj,3rd-sing-m,who,2,2
2549,It is [MASK] who hurt her.,2.4128406,NOM,subj,3rd-sing-m,who,2,2
2550,It is [MASK] who hit her.,2.1771848,NOM,subj,3rd-sing-m,who,2,2
2551,It is [MASK] who heard her.,1.5336885,NOM,subj,3rd-sing-m,who,2,2
2552,It is [MASK] who hates her.,2.4465547,NOM,subj,3rd-sing-m,who,2,2
2553,It is [MASK] who greeted her.,2.1460614,NOM,subj,3rd-sing-m,who,2,2
2554,It is [MASK] who found her.,1.7969745,NOM,subj,3rd-sing-m,who,2,2
2555,It is [MASK] who feared her.,1.2286067,NOM,subj,3rd-sing-m,who,2,2
2556,It is [MASK] who drew her.,1.1875722,NOM,subj,3rd-sing-m,who,2,2
2557,It is [MASK] who called her.,2.0159135,NOM,subj,3rd-sing-m,who,2,2
2558,It is [MASK] who avoided her.,1.2508681,NOM,subj,3rd-sing-m,who,2,2
2559,It is [MASK] who advised her.,1.2459468,NOM,subj,3rd-sing-m,who,2,2
